No.,Channel Type,Channel Alias,Rx Frequency,Tx Frequency,Tx Power,TOT,VOX,VOX Level,Scan Add/Step,Channel Work Alone,Default to Talkaround,Band Width,Dec QT/DQT,Enc QT/DQT,Tx Authority,Relay,Work Mode,Slot,ID Setting,Color Code,Encryption,Encryption Type,Encryption Key,Promiscuous,Tx Authority,Kill Code,WakeUp Code,Contacts,Rx Group Lists,Group Lists 1,Group Lists 2,Group Lists 3,Group Lists 4,Group Lists 5,Group Lists 6,Group Lists 7,Group Lists 8,Group Lists 9,Group Lists 10,Group Lists 11,Group Lists 12,Group Lists 13,Group Lists 14,Group Lists 15,Group Lists 16,Group Lists 17,Group Lists 18,Group Lists 19,Group Lists 20,Group Lists 21,Group Lists 22,Group Lists 23,Group Lists 24,Group Lists 25,Group Lists 26,Group Lists 27,Group Lists 28,Group Lists 29,Group Lists 30,Group Lists 31,Group Lists 32,Group Lists 33,GPS,Send GPS Info,Receive GPS Info,GPS Timing Report,GPS Timing Report TX Contacts,
105,Analog CH,RACES New Van,444.10000,449.10000,High,Endless,No,1,Yes,No,No,25K,110.9,110.9,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
106,Analog CH,RACES Old Van,444.10000,449.10000,High,Endless,No,1,Yes,No,No,25K,118.8,118.8,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
107,Analog CH,RACES Wide Are,442.40000,442.90000,High,Endless,No,1,Yes,No,No,25K,None,110.9,Channel Free,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Digital CH,Arlnton - 1,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,OFF,TX Contact,
121,Digital CH,Arlnton - 2,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Metro,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,OFF,TX Contact,
122,Digital CH,Lonestar - 1,440.45000,445.45000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
123,Digital CH,Lonestar - 2,440.45000,445.45000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
124,Digital CH,Hurst 2,443.26250,448.26250,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: WW English,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
125,Digital CH,Dallas 1 - 1,440.63750,445.63750,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
126,Digital CH,Dallas 1 - 2,440.63750,445.63750,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Tx Statewide,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
127,Digital CH,Dallas 2 - 1,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Worldwide,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
128,Digital CH,Dallas 2 - 2,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
129,Digital CH,Denton 1 - 1,440.66250,445.66250,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
130,Digital CH,Denton 1 - 2,440.66250,445.66250,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
131,Digital CH,FTW - 1,440.53750,445.53750,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Channel free,None,None,Priority Contacts: Tx Statewide,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
132,Digital CH,FTW - 2,440.53750,445.53750,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Metro,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
133,Digital CH,Grapevine - 1,440.50000,445.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
134,Digital CH,Grapevine - 2,440.50000,445.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
135,Digital CH,Lewisvil - 1,440.47500,445.47500,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
136,Digital CH,Lewisvil - 2,440.47500,445.47500,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
137,Digital CH,Midlthn - 1,441.65000,446.65000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,9,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
138,Digital CH,Midlthn - 2,441.65000,446.65000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,9,No,Normal Mode,1,Yes,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
139,Digital CH,Springtwn - 1,441.97500,446.97500,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
140,Digital CH,Springtwn - 2,441.97500,446.97500,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
141,Digital CH,Wthrford - 1,440.35000,445.35000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
142,Digital CH,Wthrford - 2,440.35000,445.35000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
143,Digital CH,Hurst 1,443.26250,448.26250,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,Priority Contacts: Tx Statewide,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
144,Digital CH,LewsVil 1 ,440.40000,445.40000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
145,Digital CH,LewsVil 2,440.40000,445.40000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
146,Digital CH,Arl. Local,443.40000,448.40000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,None,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
147,Digital CH,Arl. TxSW,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Address Book Contacts: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
148,Digital CH,Arl. TC Metro,443.40000,448.40000,High,Endless,No,1,Yes,No,No,12.5K,None,None,Allow TX,Yes,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
149,Digital CH,Arl. Metro,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
150,Digital CH,Arl. BMTGLnk,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
151,Digital CH,Arl. SthPlains,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Southern Plains,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
152,Digital CH,Arl. Cactus,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
153,Digital CH,Dall. 1 Metro,440.63750,445.63750,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
154,Digital CH,Dall. 1 TxSW,440.63750,445.63750,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
155,Digital CH,Dall. 2 WW,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
156,Digital CH,Dall. 2 NA,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
157,Digital CH,Dall. 2 SthPla,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
158,Digital CH,Dall. 2 Cactus,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Digital CH,Jory Hotspot,439.30000,439.30000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: DCI Bridge,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
161,Digital CH,DMR Smplx 1 U,441.00000,441.00000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
162,Digital CH,DMR Smplx 2 U,446.50000,446.50000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
163,Digital CH,DMR Smplx 3 U,446.07500,446.07500,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
164,Digital CH,DMR Smplx 4 U,433.45000,433.45000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
165,Digital CH,DMR Smplx 1 V,145.79000,145.79000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
166,Digital CH,DMR Smplx 2 V,145.51000,145.51000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Analog CH,ISS U/V,145.80000,437.80000,High,Endless,No,1,Yes,No,No,25K,None,None,Channel Free,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
197,Analog CH,ISS VHF,145.80000,144.49000,High,Endless,No,1,Yes,No,No,25K,None,None,Channel Free,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
198,Analog CH,ISS 1,145.80315,145.98715,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
199,Analog CH,ISS 2,145.80215,145.98815,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
200,Analog CH,ISS 3,145.80115,145.98915,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
201,Analog CH,ISS 4,145.80000,145.99000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
202,Analog CH,ISS 5,145.79915,145.99115,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
203,Analog CH,ISS 6,145.79815,145.99215,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
204,Analog CH,ISS 7,145.79715,145.99315,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Analog CH,SO50 ARM,436.79500,145.85000,High,Endless,No,1,Yes,No,No,25K,None,74.4,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
