No.,Channel Type,Channel Alias,Rx Frequency,Tx Frequency,Tx Power,TOT,VOX,VOX Level,Scan Add/Step,Channel Work Alone,Default to Talkaround,Band Width,Dec QT/DQT,Enc QT/DQT,Tx Authority,Relay,Work Mode,Slot,ID Setting,Color Code,Encryption,Encryption Type,Encryption Key,Promiscuous,Tx Authority,Kill Code,WakeUp Code,Contacts,Rx Group Lists,Group Lists 1,Group Lists 2,Group Lists 3,Group Lists 4,Group Lists 5,Group Lists 6,Group Lists 7,Group Lists 8,Group Lists 9,Group Lists 10,Group Lists 11,Group Lists 12,Group Lists 13,Group Lists 14,Group Lists 15,Group Lists 16,Group Lists 17,Group Lists 18,Group Lists 19,Group Lists 20,Group Lists 21,Group Lists 22,Group Lists 23,Group Lists 24,Group Lists 25,Group Lists 26,Group Lists 27,Group Lists 28,Group Lists 29,Group Lists 30,Group Lists 31,Group Lists 32,Group Lists 33,GPS,Send GPS Info,Receive GPS Info,GPS Timing Report,GPS Timing Report TX Contacts,
72,Analog CH,V-SIMP53,146.53000,146.53000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
73,Analog CH,V-SIMP54,146.54000,146.54000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
74,Analog CH,V-SIMP55,146.55000,146.55000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
75,Analog CH,V-SIMP56,146.56000,146.56000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
76,Analog CH,V-SIMP57,146.57000,146.57000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
77,Analog CH,V-SIMP58,146.58000,146.58000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
78,Analog CH,BRKV-VHF,146.71500,146.11500,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
79,Analog CH,NPR-VHF,146.67000,146.07000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
80,Analog CH,SHARC-S,146.80500,146.80500,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
81,Analog CH,SH-UHF,443.80000,443.80000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
82,Digital CH,TAC 1,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 1,Custom,,Priority Contacts: TAC 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
83,Digital CH,TAC 2,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 2,Custom,,Priority Contacts: TAC 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
84,Digital CH,TAC 3,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 3,Custom,,Priority Contacts: TAC 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
85,Digital CH,TAC 4,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 4,Custom,,Priority Contacts: TAC 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
86,Digital CH,TAC 5,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 5,Custom,,Priority Contacts: TAC 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
87,Digital CH,TAC 6,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 6,Custom,,Priority Contacts: TAC 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
88,Digital CH,TAC 7,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 7,Custom,,Priority Contacts: TAC 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
89,Digital CH,TAC 8,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 8,Custom,,Priority Contacts: TAC 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
90,Digital CH,TAC 9,432.70000,432.70000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 9,Custom,,Priority Contacts: TAC 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
91,Digital CH,TAC 310,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
92,Digital CH,TAC 311,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 311,Custom,,Priority Contacts: TAC 311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
93,Digital CH,TAC 312,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 312,Custom,,Priority Contacts: TAC 312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
94,Digital CH,TAC 313,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 313,Custom,,Priority Contacts: TAC 313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
95,Digital CH,TAC 314,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 314,Custom,,Priority Contacts: TAC 314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
96,Digital CH,TAC 315,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 315,Custom,,Priority Contacts: TAC 315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
97,Digital CH,TAC 316,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 316,Custom,,Priority Contacts: TAC 316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
98,Digital CH,TAC 317,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,UrCall1,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 317,Custom,,Priority Contacts: TAC 317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
99,Digital CH,TAC 318,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 318,Custom,,Priority Contacts: TAC 318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
100,Digital CH,AREA 0,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 0,Custom,,Priority Contacts: AREA 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
101,Digital CH,AREA 1,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 1,Custom,,Priority Contacts: AREA 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
102,Digital CH,AREA 2,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 2,Custom,,Priority Contacts: AREA 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
103,Digital CH,AREA 3,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 3,Custom,,Priority Contacts: AREA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
104,Digital CH,AREA 4,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 4,Custom,,Priority Contacts: AREA 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
105,Digital CH,AREA 5,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 5,list2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
106,Digital CH,AREA 6,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 6,Custom,,Priority Contacts: AREA 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
107,Digital CH,AREA 7,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 7,Custom,,Priority Contacts: AREA 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
108,Digital CH,AREA 8,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 8,Custom,,Priority Contacts: AREA 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
109,Digital CH,AREA 9,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: AREA 9,Custom,,Priority Contacts: AREA 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
110,Digital CH,OPEN1,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,None,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
111,Digital CH,OPEN2,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
112,Digital CH,OPEN3,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
113,Digital CH,OPEN4,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
114,Digital CH,OPEN5,432.70000,432.70000,Low,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
115,Analog CH,N4TIA-V,147.07500,147.67500,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
116,Analog CH,LECANTO,146.77500,146.17500,High,75S,No,1,No,No,No,25K,146.2,146.2,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
117,Analog CH,LOL,145.33000,144.73000,High,75S,No,1,No,No,No,25K,146.2,146.2,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
118,Analog CH,HOLIDAY,443.45000,448.45000,High,75S,No,1,No,No,No,25K,100.0,100.0,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
119,Analog CH,W PASCO U,442.76250,447.76250,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
120,Analog CH,PORT RICH U,442.65000,447.65000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
121,Analog CH,BARTOW U,442.82500,447.82500,High,75S,No,1,No,No,No,25K,100.0,100.0,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
122,Analog CH,VERNA U,442.95000,447.95000,High,75S,No,1,No,No,No,25K,100.0,100.0,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
123,Analog CH,LK PLAC U,443.95000,448.95000,High,75S,No,1,No,No,No,25K,100.0,100.0,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
124,Analog CH,BRKV U,442.12500,447.12500,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 310,Custom,,Priority Contacts: TAC 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
