No.,Channel Type,Channel Alias,Rx Frequency,Tx Frequency,Tx Power,TOT,VOX,VOX Level,Scan Add/Step,Channel Work Alone,Default to Talkaround,Band Width,Dec QT/DQT,Enc QT/DQT,Tx Authority,Relay,Work Mode,Slot,ID Setting,Color Code,Encryption,Encryption Type,Encryption Key,Promiscuous,Tx Authority,Kill Code,WakeUp Code,Contacts,Rx Group Lists,Group Lists 1,Group Lists 2,Group Lists 3,Group Lists 4,Group Lists 5,Group Lists 6,Group Lists 7,Group Lists 8,Group Lists 9,Group Lists 10,Group Lists 11,Group Lists 12,Group Lists 13,Group Lists 14,Group Lists 15,Group Lists 16,Group Lists 17,Group Lists 18,Group Lists 19,Group Lists 20,Group Lists 21,Group Lists 22,Group Lists 23,Group Lists 24,Group Lists 25,Group Lists 26,Group Lists 27,Group Lists 28,Group Lists 29,Group Lists 30,Group Lists 31,Group Lists 32,Group Lists 33,GPS,Send GPS Info,Receive GPS Info,GPS Timing Report,GPS Timing Report TX Contacts,
102,Digital CH,Dallas 1 - 2,440.63750,445.63750,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,None,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
103,Digital CH,Dallas 2 - 1,442.50000,447.50000,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,None,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
104,Digital CH,Dallas 2 - 2,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,None,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
105,Digital CH,Denton 1 - 1,440.66250,445.66250,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,None,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
106,Digital CH,Denton 1 - 2,440.66250,445.66250,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,None,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
107,Digital CH,FTW - 1,440.53750,445.53750,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Channel free,None,None,None,Custom,Priority Contacts: WW 91,Priority Contacts: TAC310,Priority Contacts: USA - Nationwide,Priority Contacts: Alabama,Priority Contacts: Louisiana,Priority Contacts: Mississippi,Priority Contacts: Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
108,Digital CH,FTW - 2,440.53750,445.53750,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,No,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Color Code,None,None,None,Custom,Priority Contacts: Metro,Priority Contacts: Southern Plains,Priority Contacts: Cactus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
109,Digital CH,Arl. Local,443.40000,448.40000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local 9,Custom,Priority Contacts: Local 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
110,Digital CH,Arl. TxSW,443.40000,448.40000,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,None,Custom,Priority Contacts: WW 91,Priority Contacts: TAC310,Priority Contacts: USA - Nationwide,Priority Contacts: Alabama,Priority Contacts: Louisiana,Priority Contacts: Mississippi,Priority Contacts: Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
111,Digital CH,Arl. TC Metro,443.40000,448.40000,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Tarrant Cty Metr,Custom,Priority Contacts: Tarrant Cty Metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
112,Digital CH,Arl. Metro,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Metro,Custom,Priority Contacts: Metro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
113,Digital CH,Arl. BMTGLnk,443.40000,448.40000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: BMTG 3148 Link,Custom,Priority Contacts: BMTG 3148 Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
114,Digital CH,Arl. SthPlains,443.40000,448.40000,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Southern Plains,Custom,Priority Contacts: Southern Plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
115,Digital CH,Arl. Cactus,443.40000,448.40000,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Cactus,Custom,Priority Contacts: Cactus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
116,Digital CH,Dall. 1 Metro,440.63750,445.63750,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,No,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Metro,Custom,Priority Contacts: Metro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
117,Digital CH,Dall. 1 TxSW,440.63750,445.63750,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,None,Custom,Priority Contacts: WW 91,Priority Contacts: TAC310,Priority Contacts: USA - Nationwide,Priority Contacts: Alabama,Priority Contacts: Louisiana,Priority Contacts: Mississippi,Priority Contacts: Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
118,Digital CH,Dall. 2 WW,442.50000,447.50000,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,None,Custom,Priority Contacts: WW 91,Priority Contacts: TAC310,Priority Contacts: USA - Nationwide,Priority Contacts: Alabama,Priority Contacts: Louisiana,Priority Contacts: Mississippi,Priority Contacts: Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
119,Digital CH,Dall. 2 NA,442.50000,447.50000,High,Endless,No,1,No,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: NA 3,Custom,Priority Contacts: NA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
120,Digital CH,Dall. 2 SthPla,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Southern Plains,Custom,Priority Contacts: Southern Plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
121,Digital CH,Dall. 2 Cactus,442.50000,447.50000,High,Endless,No,1,Yes,No,No,25K,None,None,Allow TX,Yes,Repeat,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Cactus,Custom,Priority Contacts: Cactus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Digital CH,DMR Splx U1,441.00000,441.00000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local 99,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,OFF,TX Contact,
125,Digital CH,DMR Splx U2,446.50000,446.50000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,Yes,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local 99,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,OFF,TX Contact,
126,Digital CH,DMR Splx U3,446.07500,446.07500,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local 99,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,OFF,TX Contact,
127,Digital CH,DMR Splx U4,433.45000,433.45000,High,75S,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local 99,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,OFF,TX Contact,
128,Digital CH,DMR Splx V1,145.79000,145.79000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local 99,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,OFF,TX Contact,
129,Digital CH,DMR Splx V2,145.51000,145.51000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local 99,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Digital CH,TAC 1,443.26250,448.26250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,None,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
137,Digital CH,TAC 310,443.26250,448.26250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC310,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
138,Digital CH,TAC 311,443.26250,448.26250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC311,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
139,Digital CH,TAC 312,443.90000,448.90000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC312,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
140,Digital CH,TAC 313,443.90000,448.90000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 313,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
141,Digital CH,TAC 314,443.90000,448.90000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 314,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
142,Digital CH,TAC 315,443.90000,448.90000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: TAC 315,Custom,Priority Contacts: TAC 315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Analog CH,FRS 1,462.56250,462.56250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
151,Analog CH,FRS 2,462.58750,462.58750,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
152,Analog CH,FRS 3,462.61250,462.61250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
153,Analog CH,FRS 4,462.63750,462.63750,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
154,Analog CH,FRS 5,462.66250,462.66250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
155,Analog CH,FRS 6,462.68750,462.68750,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
156,Analog CH,FRS 7,462.71250,462.71250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
157,Analog CH,FRS 8,462.56250,467.56250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
158,Analog CH,FRS 9,467.58750,467.58750,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
159,Analog CH,FRS 10,467.61250,467.61250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
160,Analog CH,FRS 11,467.63750,467.63750,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
161,Analog CH,FRS 12,467.66250,467.66250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
162,Analog CH,FRS 13,467.68750,467.68750,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
163,Analog CH,FRS 14,467.71250,467.71250,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
164,Analog CH,GMRS01,462.55000,462.55000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
165,Analog CH,GMRS02,462.57500,462.57500,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
166,Analog CH,GMRS03,462.60000,462.60000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
167,Analog CH,GMRS04,462.62500,462.62500,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
168,Analog CH,GMRS05,462.65000,462.65000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
169,Analog CH,GMRS06,462.67500,462.67500,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
170,Analog CH,GMRS08,462.70000,462.70000,High,75S,No,1,Yes,No,No,25K,None,None,Allow TX,No,Simplex,Slot1,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: Local,Custom,Priority Contacts: Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,OFF,TX Contact,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Digital CH,Jory Hotspot,439.30000,439.30000,Low,Endless,No,1,No,No,No,25K,None,None,Allow TX,No,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,No,Always,None,None,Priority Contacts: WW 91,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,OFF,TX Contact,
203,Digital CH,Home,442.30000,442.30000,Low,Endless,No,7,No,No,No,25K,None,None,Allow TX,Yes,Simplex,Slot2,KB5WCK - Jeff,1,No,Normal Mode,1,Yes,Channel free,None,None,Priority Contacts: WW 91,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,OFF,TX Contact,
